order_id,loan_date,period,due_date,repay_date,loan_amount
id_523,2021-05-18,1,2021-06-18,2021-06-18,233.47
id_2258,2021-05-19,2,2021-07-19,2021-07-10,162.02
id_1288,2021-05-19,9,2022-02-19,2022-02-19,338.49
id_4121,2021-05-19,1,2021-06-19,2021-06-15,483.04
id_3042,2021-05-20,8,2022-01-20,2022-02-22,840.96
id_1521,2021-05-21,11,2022-04-21,,453.55
id_3732,2021-05-21,8,2022-01-21,2022-01-21,682.41
id_2260,2021-05-21,1,2021-06-21,2021-06-12,125.62
id_1924,2021-05-22,12,2022-05-22,,431.06
id_3043,2021-05-22,9,2022-02-22,2022-02-22,435.32
id_811,2021-05-22,11,2022-04-22,,514.09
id_3584,2021-05-22,3,2021-08-22,2021-08-22,238.67
id_539,2021-05-23,3,2021-08-23,2021-08-21,244.55
id_3047,2021-05-27,3,2021-08-27,2021-08-27,407.59
id_1932,2021-05-28,11,2022-04-28,,514.09
id_217,2021-05-28,6,2021-11-28,,465.11
id_213,2021-05-28,5,2021-10-28,2021-10-28,88.74
id_3736,2021-05-29,7,2021-12-28,2021-11-07,208.93
id_3463,2021-05-29,2,2021-07-29,2021-08-01,1520.75
id_2437,2021-05-30,1,2021-06-28,2021-06-22,80.72
id_3464,2021-05-31,7,2021-12-31,2021-12-26,417.89
id_557,2021-06-01,1,2021-07-01,2021-06-30,566.65
id_1307,2021-06-01,1,2021-07-01,2021-07-01,209.32
id_3230,2021-06-01,9,2022-03-01,2022-03-01,438.96
id_2725,2021-06-02,2,2021-08-02,2021-08-22,324.04
id_1942,2021-06-03,5,2021-11-03,2021-11-03,412.7
id_1070,2021-06-04,9,2022-03-04,2022-03-02,169.24
id_1944,2021-06-04,11,2022-05-04,,471.26
id_3304,2021-06-04,10,2022-04-04,,85.15
id_1749,2021-06-05,10,2022-04-05,,88.88
id_3305,2021-06-07,9,2022-03-07,2022-03-08,84.62
id_3930,2021-06-09,12,2022-06-09,2021-09-07,474.16
id_1545,2021-06-10,9,2022-03-10,2022-03-10,87.79
id_1757,2021-06-12,2,2021-08-12,2021-08-11,162.02
id_571,2021-06-12,9,2022-03-12,2022-03-12,465.43
id_249,2021-06-12,4,2021-10-12,2021-10-12,123.04
id_249,2021-06-12,8,2022-02-12,2022-02-12,126.15
id_252,2021-06-13,10,2022-04-13,,85.15
id_253,2021-06-13,10,2022-04-13,,110.69
id_2729,2021-06-13,8,2022-02-13,2022-02-10,336.39
id_1950,2021-06-13,3,2021-09-13,2021-09-01,407.59
id_2285,2021-06-15,12,2022-06-15,,405.24
id_3789,2021-06-15,12,2022-06-15,,151.98
id_2960,2021-06-15,9,2022-03-15,2022-03-13,131.69
id_2285,2021-06-15,4,2021-10-15,2021-10-03,385.52
id_2287,2021-06-15,9,2022-03-15,2022-03-17,380.8
id_3740,2021-06-16,9,2022-03-16,2021-08-09,118.47
id_583,2021-06-19,4,2021-10-19,,355.95
id_3869,2021-06-19,6,2021-12-19,2021-12-18,83.06
id_2967,2021-06-21,10,2022-04-21,,85.15
id_587,2021-06-21,9,2022-03-21,2022-03-20,877.93
id_3236,2021-06-22,9,2022-03-22,,423.11
id_3596,2021-06-22,5,2021-11-22,2021-11-21,96.26
id_270,2021-06-22,7,2022-01-22,2022-01-22,83.58
id_1087,2021-06-23,11,2022-05-23,,385.58
id_274,2021-06-23,4,2021-10-23,2021-10-23,87.01
id_1959,2021-06-25,4,2021-10-25,2021-10-25,87.01
id_1560,2021-06-25,8,2022-02-25,2022-02-24,84.1
id_855,2021-06-26,11,2022-05-26,,179.93
id_2740,2021-06-27,5,2021-11-27,2021-11-27,401.1
id_2455,2021-06-27,10,2022-04-27,,85.15
id_287,2021-06-27,4,2021-10-27,2021-10-19,474.6
id_3412,2021-06-28,11,2022-05-28,,145.66
id_1963,2021-06-28,3,2021-09-28,2021-09-29,130.89
id_1774,2021-06-28,3,2021-09-28,2021-09-17,192.48
id_4122,2021-06-28,9,2022-03-28,2022-03-27,87.79
id_863,2021-06-29,8,2022-02-28,2022-02-24,119.84
id_3162,2021-06-30,1,2021-07-30,2021-07-30,104.38
id_1103,2021-06-30,10,2022-04-30,,879.95
id_4123,2021-06-30,2,2021-08-30,2021-08-18,75.43
id_4123,2021-06-30,12,2022-06-30,2021-08-31,94.88
id_1105,2021-07-01,10,2022-05-01,2021-09-26,400.75
id_1104,2021-07-01,5,2021-12-01,2021-12-01,403.34
id_3413,2021-07-01,11,2022-06-01,,299.89
id_4107,2021-07-02,9,2022-04-02,2022-04-01,380.8
id_301,2021-07-03,9,2022-04-03,,380.8
id_308,2021-07-06,5,2021-12-06,2021-07-29,246.88
id_3874,2021-07-07,2,2021-09-07,2021-09-07,162.02
id_3745,2021-07-07,1,2021-08-07,2021-07-24,332.52
id_612,2021-07-08,12,2022-07-08,,477.11
id_1353,2021-07-08,5,2021-12-08,2021-12-07,132.06
id_3073,2021-07-08,9,2022-04-08,,338.49
id_2148,2021-07-08,8,2022-03-08,2022-03-08,92.5
id_3797,2021-07-09,8,2022-03-09,2022-03-09,387.85
id_3419,2021-07-09,1,2021-08-09,2021-08-09,369.47
id_1575,2021-07-10,9,2022-04-10,,435.37
id_2874,2021-07-10,1,2021-08-10,2021-08-10,321.33
id_617,2021-07-11,7,2022-02-11,,100.28
id_2754,2021-07-11,10,2022-05-11,,273.83
id_3798,2021-07-11,4,2021-11-11,,387.48
id_3170,2021-07-13,6,2022-01-13,2022-01-13,116.28
id_3605,2021-07-13,3,2021-10-13,2021-10-13,163.03
id_2757,2021-07-14,8,2022-03-14,2022-03-14,84.1
id_3542,2021-07-15,11,2022-06-15,2021-09-14,428.42
id_1978,2021-07-15,10,2022-05-15,,445.28
id_876,2021-07-15,2,2021-09-15,2021-09-15,301.68
id_322,2021-07-15,7,2022-02-15,2021-11-08,185.04
id_3323,2021-07-16,7,2022-02-16,2022-02-16,83.58
id_2614,2021-07-16,3,2021-10-16,,81.52
id_1979,2021-07-16,7,2022-02-16,2022-02-19,168.21
id_4048,2021-07-19,2,2021-09-19,2021-09-19,137.72
id_3983,2021-07-19,2,2021-09-19,2021-09-19,339.39
id_3252,2021-07-20,3,2021-10-20,2021-10-20,384.59
id_1363,2021-07-20,10,2022-05-20,2022-02-18,425.76
id_2316,2021-07-21,8,2022-03-21,2022-03-21,252.29
id_4124,2021-07-23,3,2021-10-23,2021-10-20,154.88
id_2469,2021-07-24,12,2022-07-24,2022-03-07,172.49
id_4125,2021-07-24,2,2021-09-24,2021-09-25,81.01
id_2470,2021-07-25,10,2022-05-25,,85.15
id_1129,2021-07-25,12,2022-07-25,,286.24
id_2762,2021-07-25,5,2021-12-25,2021-12-25,82.54
id_1983,2021-07-26,12,2022-07-26,,94.87
id_4051,2021-07-29,12,2022-07-28,,689.74
id_3255,2021-07-29,11,2022-06-28,,94.25
id_627,2021-07-29,9,2022-04-29,,728.32
id_887,2021-01-03,11,2021-12-03,2021-12-03,94.59
id_3329,2021-01-04,11,2021-12-04,2021-12-04,318.19
id_2767,2021-01-05,4,2021-05-05,2021-02-07,632.99
id_2767,2021-01-05,7,2021-08-05,2021-02-07,668.83
id_1591,2021-01-06,9,2021-10-06,2021-01-17,93.27
id_2472,2021-01-06,11,2021-12-06,2021-12-05,257.99
id_1371,2021-01-06,9,2021-10-06,2021-10-06,152.63
id_890,2021-01-07,11,2021-12-07,2021-12-07,171.99
id_2987,2021-01-08,11,2021-12-08,2021-12-10,103.19
id_4,2021-01-09,3,2021-04-09,2021-03-19,121.91
id_892,2021-01-10,10,2021-11-10,2021-11-10,426.96
id_345,2021-01-10,3,2021-04-10,2021-04-10,121.91
id_2163,2021-01-12,10,2021-11-12,2021-03-30,170.79
id_1993,2021-01-15,7,2021-08-15,2021-02-16,841.04
id_11,2021-01-16,11,2021-12-16,,171.99
id_3083,2021-01-17,9,2021-10-17,2021-10-17,127.19
id_2625,2021-01-19,4,2021-05-19,2021-05-18,245.55
id_14,2021-01-21,9,2021-10-21,2021-11-19,296.77
id_4126,2021-01-21,5,2021-06-21,2021-06-19,288.51
id_3491,2021-01-21,6,2021-07-21,,166.03
id_2168,2021-01-24,8,2021-09-24,2021-06-02,128.0
id_2991,2021-01-26,11,2021-12-26,2022-01-26,85.69
id_4127,2021-01-27,7,2021-08-27,2021-08-27,1086.47
id_1155,2021-01-30,3,2021-04-30,2021-04-30,292.68
id_28,2021-02-01,7,2021-09-01,2021-08-31,292.51
id_2484,2021-02-02,5,2021-07-02,2021-07-02,247.61
id_3258,2021-02-02,4,2021-06-02,,786.25
id_2894,2021-02-02,7,2021-09-02,,342.66
id_1604,2021-02-03,4,2021-06-03,2021-06-03,566.1
id_3841,2021-02-05,4,2021-06-05,2021-06-02,377.32
id_31,2021-02-05,1,2021-03-05,2021-03-05,322.03
id_2006,2021-02-07,4,2021-06-07,,287.09
id_1167,2021-02-08,5,2021-07-08,,165.07
id_3183,2021-02-08,7,2021-09-08,2021-09-25,334.3
id_370,2021-02-08,9,2021-11-08,2021-11-03,228.48
id_1398,2021-02-10,6,2021-08-10,2021-08-04,819.18
id_2995,2021-02-10,5,2021-07-10,2021-04-07,330.91
id_1170,2021-02-11,7,2021-09-11,2021-04-07,294.37
id_4128,2021-02-12,5,2021-07-12,2021-07-10,161.42
id_668,2021-02-13,1,2021-03-13,2021-03-11,209.32
id_2785,2021-02-13,2,2021-04-13,2021-03-15,75.46
id_49,2021-02-14,10,2021-12-14,2021-12-10,160.37
id_3655,2021-02-15,6,2021-08-15,2021-08-15,290.69
id_922,2021-02-15,9,2021-11-15,2021-04-02,110.0
id_2996,2021-02-16,11,2022-01-16,2022-01-16,188.51
id_1402,2021-02-16,11,2022-01-16,2022-01-13,299.89
id_1404,2021-02-19,6,2021-08-19,,290.69
id_2022,2021-02-23,3,2021-05-23,2021-05-22,81.52
id_3616,2021-02-23,6,2021-08-23,2021-08-25,149.5
id_2497,2021-02-23,1,2021-03-23,2021-03-09,104.65
id_2790,2021-02-25,5,2021-07-25,2021-05-23,169.5
id_2352,2021-02-25,10,2021-12-25,2022-02-16,298.03
id_1620,2021-02-26,1,2021-03-26,2021-03-25,142.81
id_4129,2021-02-28,11,2022-01-28,2022-01-28,342.73
id_2503,2021-02-28,6,2021-08-28,2021-08-25,107.97
id_400,2021-02-28,1,2021-03-28,2021-03-06,161.01
id_1625,2021-02-28,12,2022-02-28,2022-02-08,206.91
id_690,2021-02-28,10,2021-12-28,2021-12-28,170.3
id_70,2021-03-02,9,2021-12-02,2021-12-02,304.64
id_70,2021-03-02,6,2021-09-02,2021-08-30,299.0
id_3808,2021-03-03,7,2021-10-03,2021-09-11,218.19
id_75,2021-03-03,12,2022-03-03,,86.19
id_2035,2021-03-05,6,2021-09-05,2021-09-09,290.69
id_3430,2021-03-05,6,2021-09-05,2021-09-03,141.2
id_1193,2021-03-05,8,2021-11-05,2021-11-06,213.26
id_3200,2021-03-06,10,2022-01-06,2021-09-21,85.15
id_942,2021-03-06,8,2021-11-06,,218.65
id_2357,2021-03-06,5,2021-08-06,2021-08-01,82.54
id_2196,2021-03-07,9,2021-12-07,2021-12-07,338.49
id_2359,2021-03-07,5,2021-08-07,2021-08-07,120.33
id_3432,2021-03-08,8,2021-11-08,,109.32
id_80,2021-03-08,2,2021-05-08,2021-05-08,145.82
id_3004,2021-03-09,10,2022-01-09,2021-04-25,383.18
id_2655,2021-03-09,12,2022-03-09,2022-03-09,344.86
id_4076,2021-03-10,2,2021-05-10,2021-05-07,366.9
id_1838,2021-03-10,7,2021-10-10,2021-10-10,250.72
id_2197,2021-03-10,1,2021-04-10,2021-04-09,136.86
id_702,2021-03-11,7,2021-10-11,,268.55
id_3005,2021-03-11,7,2021-10-11,2021-10-11,167.14
id_418,2021-03-12,7,2021-10-12,2021-10-04,83.58
id_418,2021-03-12,8,2021-11-12,2021-11-04,84.1
id_1635,2021-03-12,9,2021-12-12,2021-12-12,174.61
id_2042,2021-03-14,12,2022-03-14,2022-03-15,86.19
id_2363,2021-03-15,8,2021-11-15,2021-11-15,168.19
id_2800,2021-03-15,4,2021-07-15,2021-06-01,410.13
id_2658,2021-03-16,5,2021-08-16,2021-08-15,82.54
id_3353,2021-03-16,11,2022-02-16,2022-02-16,257.05
id_3353,2021-03-16,3,2021-06-16,2021-06-16,244.55
id_2367,2021-03-17,6,2021-09-17,2021-09-17,149.5
id_2202,2021-03-17,6,2021-09-17,2021-04-14,299.0
id_3502,2021-03-17,9,2021-12-17,2021-12-17,305.57
id_954,2021-03-18,4,2021-07-18,2021-07-18,79.1
id_2370,2021-03-20,2,2021-05-20,2021-05-20,190.09
id_2048,2021-03-20,5,2021-08-20,2021-08-08,330.16
id_434,2021-03-21,5,2021-08-21,2021-08-21,742.85
id_2207,2021-03-21,6,2021-09-21,2021-09-21,83.06
id_437,2021-03-22,10,2022-01-22,2022-01-07,136.24
id_2511,2021-03-22,11,2022-02-22,2022-02-22,272.12
id_1855,2021-03-22,6,2021-09-22,2021-09-22,83.06
id_1444,2021-03-22,8,2021-11-22,2021-11-22,84.1
id_2210,2021-03-23,6,2021-09-23,,191.02
id_1648,2021-03-23,2,2021-05-23,2021-05-24,684.34
id_1225,2021-03-24,3,2021-06-24,2021-06-25,163.03
id_2212,2021-03-25,11,2022-02-25,2022-02-25,119.96
id_2512,2021-03-26,4,2021-07-26,2021-07-03,123.04
id_448,2021-03-26,4,2021-07-26,2021-07-29,82.03
id_2054,2021-03-26,1,2021-04-26,2021-05-05,644.06
id_447,2021-03-26,11,2022-02-26,2021-04-10,85.69
id_2667,2021-03-27,3,2021-06-27,2021-06-27,285.31
id_1450,2021-03-28,2,2021-05-28,2021-05-22,129.62
id_3506,2021-03-28,6,2021-09-28,2021-09-15,249.16
id_2670,2021-03-29,4,2021-07-28,2021-07-28,82.03
id_2058,2021-03-29,11,2022-02-28,2022-02-18,481.4
id_3850,2021-03-29,7,2021-10-29,2021-06-04,167.84
id_1655,2021-03-29,7,2021-10-28,,300.87
id_3971,2021-03-29,10,2022-01-28,2022-01-27,383.18
id_118,2021-03-30,8,2021-11-30,2021-12-01,170.6
id_118,2021-03-30,11,2022-02-28,2022-02-28,181.91
id_3017,2021-03-30,7,2021-10-30,2021-10-30,83.92
id_1863,2021-03-30,5,2021-08-28,2021-08-18,148.57
id_3569,2021-03-31,6,2021-09-28,2021-09-11,415.29
id_2219,2021-04-01,10,2022-02-01,2022-02-01,102.18
id_3509,2021-04-01,2,2021-06-01,2021-06-01,170.12
id_2064,2021-04-02,6,2021-10-02,2021-09-30,116.28
id_2222,2021-04-02,10,2022-02-02,,229.91
id_739,2021-04-02,4,2021-08-02,2021-08-01,106.63
id_2812,2021-04-04,2,2021-06-04,2021-06-04,324.04
id_1868,2021-04-04,5,2021-09-04,2021-09-04,288.79
id_4058,2021-04-04,7,2021-11-04,,292.51
id_2068,2021-04-05,11,2022-03-05,2022-03-02,85.69
id_3445,2021-04-06,6,2021-10-06,2022-01-06,83.06
id_3364,2021-04-06,10,2022-02-06,2022-02-06,124.42
id_3817,2021-04-06,7,2021-11-06,2021-05-14,417.87
id_745,2021-04-06,7,2021-11-06,2021-11-06,167.14
id_3818,2021-04-06,12,2022-04-06,,206.91
id_984,2021-04-07,12,2022-04-07,,258.68
id_1240,2021-04-07,5,2021-09-07,2021-09-07,192.52
id_1871,2021-04-07,2,2021-06-07,2021-06-06,226.3
id_987,2021-04-08,6,2021-10-08,2021-10-08,174.41
id_2393,2021-04-08,8,2021-12-08,2021-12-05,84.1
id_1466,2021-04-08,5,2021-09-08,,420.95
id_1675,2021-04-09,10,2022-02-09,,340.6
id_3212,2021-04-09,9,2022-01-09,2022-03-01,126.94
id_1469,2021-04-09,6,2021-10-09,2021-10-01,83.06
id_2925,2021-04-10,2,2021-06-10,2021-06-10,388.86
id_3974,2021-04-10,10,2022-02-10,2022-02-09,119.21
id_991,2021-04-11,3,2021-07-11,2021-07-11,89.67
id_2819,2021-04-12,9,2022-01-12,2022-01-15,338.49
id_997,2021-04-13,7,2021-11-13,2021-11-12,208.93
id_1248,2021-04-13,1,2021-05-13,2021-05-10,402.54
id_4130,2021-04-15,5,2021-09-15,2021-09-15,358.38
id_1888,2021-04-18,2,2021-06-18,2021-06-17,324.04
id_2401,2021-04-20,3,2021-07-20,2021-05-16,187.49
id_999,2021-04-14,3,2021-07-14,2021-07-15,480.95
id_2536,2021-04-17,4,2021-08-17,2021-08-17,246.08
id_3976,2021-04-18,2,2021-06-18,2021-06-19,162.02
id_1483,2021-04-17,12,2022-04-17,,344.86
id_1476,2021-04-20,3,2021-07-20,,114.12
id_482,2021-04-17,12,2022-04-17,2021-05-14,206.91
id_3627,2021-04-18,7,2021-11-18,2022-03-22,117.0
id_482,2021-04-17,9,2022-01-17,2021-05-14,203.09
id_3126,2021-04-21,7,2021-11-21,2021-11-08,117.0
id_2539,2021-04-21,1,2021-05-21,2021-05-21,161.01
id_3674,2021-04-22,7,2021-11-22,,292.51
id_489,2021-04-23,6,2021-10-23,2021-10-22,415.28
id_168,2021-04-25,7,2021-11-25,2021-08-02,392.8
id_2685,2021-04-25,7,2021-11-25,2021-11-25,334.3
id_2239,2021-04-25,6,2021-10-25,2021-10-25,415.28
id_495,2021-04-27,7,2021-11-27,2021-11-27,83.58
id_494,2021-04-27,9,2022-01-27,2022-01-25,380.8
id_1699,2021-04-27,7,2021-11-27,2021-11-27,83.58
id_496,2021-04-29,2,2021-06-28,2021-06-26,121.52
id_4002,2021-04-30,11,2022-03-28,2021-09-17,214.21
id_498,2021-04-30,10,2022-02-28,,255.46
id_1895,2021-04-30,9,2022-01-28,,380.81
id_501,2021-05-01,6,2021-11-01,2021-11-02,157.81
id_2551,2021-05-03,2,2021-07-03,2021-07-02,162.02
id_4020,2021-05-05,12,2022-05-05,,344.86
id_779,2021-05-05,5,2021-10-05,2021-10-05,82.54
id_3382,2021-05-05,8,2022-01-05,2022-01-05,126.15
id_1903,2021-05-06,4,2021-09-06,2021-09-06,410.13
id_3383,2021-05-06,2,2021-07-06,2021-07-07,293.53
id_1272,2021-05-07,2,2021-07-07,2021-07-07,364.55
id_2837,2021-05-08,6,2021-11-08,2021-06-24,257.47
id_1907,2021-05-09,11,2022-04-09,,171.36
id_3785,2021-05-10,7,2021-12-10,2021-12-23,419.61
id_1278,2021-05-12,9,2022-02-12,2022-02-12,143.86
id_4062,2021-05-12,11,2022-04-12,,90.71
id_2423,2021-05-14,11,2022-04-14,,453.55
id_794,2021-05-14,2,2021-07-14,2021-07-13,210.63
id_793,2021-05-14,11,2022-04-14,,187.6
id_2944,2021-05-14,1,2021-06-14,2021-06-14,474.99
id_3225,2021-05-15,11,2022-04-15,,377.0
id_2945,2021-05-16,1,2021-06-16,2021-06-12,161.01
id_189,2021-05-16,7,2021-12-16,2021-12-15,259.08
id_1918,2021-05-17,5,2021-10-17,2021-10-16,330.16
id_1284,2021-05-17,10,2022-03-17,2022-01-14,402.36
id_2102,2021-05-18,12,2022-05-18,,474.16
id_523,2021-05-18,7,2021-12-18,2021-12-18,242.37
id_2706,2021-05-19,2,2021-07-19,2021-07-19,413.15
id_2258,2021-05-19,3,2021-08-19,2021-08-14,163.03
id_3392,2021-05-19,8,2022-01-19,2022-01-19,213.25
id_2258,2021-05-19,5,2021-10-19,2021-10-09,165.07
id_197,2021-05-19,5,2021-10-19,2021-10-19,363.02
id_1921,2021-05-19,11,2022-04-19,,380.98
id_196,2021-05-19,12,2022-05-19,2021-06-01,431.06
id_4131,2021-05-21,5,2021-10-21,2021-09-10,247.61
id_199,2021-05-21,3,2021-08-21,2021-08-22,115.49
id_533,2021-05-22,9,2022-02-22,2022-02-22,130.6
id_2570,2021-05-22,3,2021-08-22,2021-07-21,244.55
id_2569,2021-05-22,11,2022-04-22,,94.25
id_2714,2021-05-23,2,2021-07-23,2021-07-23,91.24
id_3045,2021-05-23,8,2022-01-23,,170.6
id_3787,2021-05-23,12,2022-05-23,2021-11-04,94.87
id_535,2021-05-23,1,2021-06-23,2021-06-16,676.26
id_1526,2021-05-24,1,2021-06-24,2021-06-24,357.03
id_544,2021-05-25,1,2021-06-25,2021-06-25,112.71
id_1049,2021-05-26,5,2021-10-26,2021-10-28,165.07
id_2850,2021-05-26,3,2021-08-26,2021-08-26,154.88
id_1295,2021-05-26,11,2022-04-26,,362.84
id_3054,2021-05-30,12,2022-05-28,,240.8
id_2721,2021-05-30,8,2022-01-28,2022-02-04,378.44
id_3534,2021-05-31,5,2021-10-31,2021-10-30,96.26
id_4132,2021-05-31,7,2021-12-31,2021-12-08,83.58
id_3230,2021-06-01,11,2022-05-01,,454.21
id_2276,2021-06-01,4,2021-10-01,2021-10-01,435.05
id_2578,2021-06-02,9,2022-03-02,2022-03-02,526.76
id_2117,2021-06-02,12,2022-06-02,,950.07
id_239,2021-06-05,4,2021-10-05,2021-10-05,369.12
id_2443,2021-06-05,7,2022-01-05,2022-01-01,504.63
id_3231,2021-06-05,12,2022-06-05,,86.19
id_4006,2021-06-05,2,2021-08-05,2021-07-30,135.78
id_3468,2021-06-05,5,2021-11-05,,366.33
id_2581,2021-06-09,8,2022-02-09,2022-02-14,272.97
id_3640,2021-06-10,7,2022-01-10,2022-01-10,470.98
id_2860,2021-06-10,11,2022-05-10,,181.69
id_2584,2021-06-11,9,2022-03-11,2021-10-29,380.8
id_1316,2021-06-11,6,2021-12-11,2021-08-23,164.57
id_4106,2021-06-12,1,2021-07-12,2021-07-12,402.54
id_250,2021-06-12,8,2022-02-12,2022-02-07,255.91
id_2284,2021-06-13,6,2021-12-13,2021-12-13,818.4
id_4133,2021-06-14,9,2022-03-14,2022-03-14,84.62
id_3643,2021-06-15,3,2021-09-15,2021-09-12,122.28
id_580,2021-06-17,2,2021-08-17,2021-08-13,81.01
id_1760,2021-06-18,6,2021-12-18,2021-12-18,205.72
id_1952,2021-06-18,4,2021-10-18,2021-10-18,410.13
id_4097,2021-06-18,4,2021-10-18,2021-10-13,82.03
id_1762,2021-06-19,1,2021-07-19,2021-07-18,88.55
id_4098,2021-06-21,1,2021-07-21,2021-07-15,149.12
id_846,2021-06-22,12,2022-06-22,,275.56
id_1555,2021-06-22,11,2022-05-22,,272.53
id_1768,2021-06-23,12,2022-06-23,,256.54
id_279,2021-06-24,7,2022-01-24,2022-01-21,434.6
id_2135,2021-06-26,8,2022-02-26,2022-02-26,420.48
id_2600,2021-06-26,12,2022-06-26,,750.61
id_3067,2021-06-26,10,2022-04-26,2022-04-01,212.87
id_1093,2021-06-27,10,2022-04-27,,239.98
id_286,2021-06-27,9,2022-03-27,2022-03-27,324.83
id_2601,2021-06-27,7,2022-01-27,,417.89
id_3068,2021-06-29,12,2022-06-29,2021-12-02,180.45
id_2603,2021-06-29,11,2022-05-29,,145.36
id_3480,2021-06-30,12,2022-06-28,,428.84
id_2975,2021-06-30,2,2021-08-30,2021-08-29,143.32
id_3413,2021-07-01,7,2022-02-01,2022-02-01,292.51
id_3649,2021-07-01,6,2022-01-01,2022-01-02,450.13
id_2139,2021-07-01,4,2021-11-01,2021-12-14,471.49
id_3933,2021-07-03,4,2021-11-03,2021-11-07,392.91
id_3982,2021-07-03,5,2021-12-03,2021-12-05,242.01
id_3416,2021-07-04,3,2021-10-04,2021-10-04,85.31
id_2748,2021-07-04,2,2021-09-04,2021-08-08,339.39
id_4134,2021-07-05,9,2022-04-05,,194.63
id_1782,2021-07-06,5,2021-12-06,2021-12-06,412.7
id_1352,2021-07-07,4,2021-11-07,2021-11-07,82.03
id_3745,2021-07-07,10,2022-05-07,,400.75
id_3745,2021-07-07,5,2021-12-07,,363.01
id_1354,2021-07-08,1,2021-08-08,2021-08-07,257.62
id_2753,2021-07-08,4,2021-11-08,2021-11-08,165.03
id_1974,2021-07-08,10,2022-05-08,2021-07-25,409.65
id_2610,2021-07-09,10,2022-05-09,,263.97
id_1575,2021-07-10,4,2021-11-10,2021-11-10,392.91
id_2611,2021-07-10,7,2022-02-10,2022-02-09,100.28
id_313,2021-07-10,7,2022-02-10,2022-01-26,1671.29
id_2461,2021-07-11,12,2022-07-11,,422.48
id_617,2021-07-11,12,2022-07-11,,114.52
id_3167,2021-07-12,5,2021-12-12,2021-12-10,247.61
id_3075,2021-07-14,2,2021-09-14,2021-09-14,405.06
id_2153,2021-07-14,8,2022-03-14,2022-03-11,84.1
id_323,2021-07-16,12,2022-07-16,,689.74
id_4135,2021-07-17,1,2021-08-17,2021-08-17,332.52
id_1122,2021-07-17,5,2021-12-17,2021-12-14,403.34
id_1123,2021-07-18,4,2021-11-18,2021-11-20,392.91
id_327,2021-07-18,7,2022-02-18,,250.72
id_2315,2021-07-19,1,2021-08-19,2021-08-19,88.55
id_3983,2021-07-19,6,2022-01-19,2022-01-19,368.43
id_3420,2021-07-21,7,2022-02-21,,175.5
id_4124,2021-07-23,4,2021-11-23,2021-10-30,155.85
id_4136,2021-07-23,1,2021-08-23,2021-08-23,362.28
id_2878,2021-07-26,9,2022-04-26,,524.66
id_3751,2021-07-27,7,2022-02-27,2021-11-17,392.75
id_1586,2021-07-27,9,2022-04-27,,399.7
id_337,2021-07-28,8,2022-03-28,2022-03-28,611.93
id_1984,2021-07-28,3,2021-10-28,2021-10-25,81.52
id_338,2021-07-29,2,2021-09-29,2021-09-27,452.52
id_3701,2021-07-29,7,2022-02-28,2022-03-12,503.52
id_627,2021-07-29,4,2021-11-29,2021-11-24,635.46
id_1589,2021-07-31,10,2022-05-28,,85.16
id_2160,2021-01-06,12,2022-01-06,2021-03-26,692.84
id_2323,2021-01-07,2,2021-03-07,2021-03-07,322.82
id_3987,2021-01-11,8,2021-09-11,2021-09-11,673.56
id_2770,2021-01-11,10,2021-11-11,2021-09-19,177.8
id_2473,2021-01-14,3,2021-04-14,,251.95
id_3083,2021-01-17,11,2021-12-17,2021-12-17,129.0
id_3910,2021-01-20,9,2021-10-20,,262.85
id_3336,2021-01-20,11,2021-12-20,2021-12-20,94.59
id_3909,2021-01-20,9,2021-10-20,2021-10-23,169.58
id_3337,2021-01-23,4,2021-05-23,2021-05-23,774.95
id_4073,2021-01-23,2,2021-03-23,2021-03-22,77.27
id_2167,2021-01-24,7,2021-08-24,,336.42
id_4087,2021-01-25,12,2022-01-25,2022-01-26,141.14
id_4032,2021-01-25,2,2021-03-25,2021-03-25,162.02
id_4087,2021-01-25,11,2021-12-25,2021-12-25,136.29
id_3492,2021-01-26,10,2021-11-26,2021-12-08,170.3
id_2992,2021-01-26,5,2021-06-26,2021-06-26,247.61
id_1997,2021-01-27,8,2021-09-27,2021-09-04,294.34
id_3178,2021-01-28,11,2021-12-28,2021-12-30,257.05
id_2626,2021-01-29,11,2021-12-28,2021-11-19,94.25
id_651,2021-01-29,3,2021-04-28,2021-03-20,154.88
id_1389,2021-01-31,6,2021-07-28,2021-07-28,332.23
id_2631,2021-02-01,9,2021-11-01,2021-11-01,266.46
id_4088,2021-02-01,10,2021-12-01,2021-12-01,102.18
id_1816,2021-02-02,10,2021-12-02,2021-12-04,231.63
id_907,2021-02-02,12,2022-02-02,,86.19
id_908,2021-02-04,5,2021-07-04,2021-07-04,161.42
id_1607,2021-02-04,2,2021-04-04,2021-04-03,202.52
id_30,2021-02-04,6,2021-08-04,2021-08-21,157.81
id_369,2021-02-08,10,2021-12-08,2021-12-09,89.09
id_4137,2021-02-09,1,2021-03-09,2021-03-06,322.03
id_2175,2021-02-10,11,2022-01-10,2022-01-09,428.42
id_4138,2021-02-11,2,2021-04-11,2021-04-11,150.92
id_3262,2021-02-11,10,2021-12-11,,119.21
id_3614,2021-02-11,6,2021-08-11,2021-08-11,83.06
id_1399,2021-02-11,2,2021-04-11,2021-03-25,83.01
id_918,2021-02-12,6,2021-08-12,2021-08-12,83.06
